5;41;0 1 1 1 0 0 1 1 
2;41;1 1 1 1 1 1 1 1 
4;41;0 -1 -1 -1 -1 -1 0 -1 
5;42;0 -1 0 0 -1 0 -1 -1 
2;42;0 1 1 1 0 1 0 1 
1;42;0 0 1 0 1 1 0 0 
4;42;0 0 0 0 -1 -1 -1 -1 
0;42;0 0 1 0 0 0 0 0 
7;42;0 0 -1 -1 0 0 -1 -1 
6;42;0 0 0 0 -1 -1 0 0 
3;42;-1 1 1 1 1 1 -1 -1 
4;46;1 1 1 -1 1 1 1 1 
7;46;0 -1 -1 -1 -1 0 0 -1 
5;46;1 1 1 1 1 1 1 1 
3;46;-1 -1 1 -1 1 -1 1 -1 
6;46;1 1 1 -1 -1 1 1 1 
0;46;1 1 0 0 1 1 1 1 
2;46;0 0 0 -1 -1 -1 -1 -1 
1;46;0 1 0 0 0 1 1 1 
2;47;0 1 1 0 1 1 0 1 
0;47;-1 1 1 1 1 1 -1 -1 
1;47;0 1 -1 0 0 0 0 -1 
5;47;1 -1 1 -1 0 0 1 0 
7;47;1 1 1 1 1 -1 -1 -1 
3;47;0 0 0 0 0 0 0 0 
6;47;0 1 -1 0 -1 0 0 -1 
4;47;0 1 1 -1 0 0 1 -1 
1;48;0 0 0 0 1 0 0 0 
2;48;-1 1 1 1 -1 -1 1 -1 
6;48;-1 -1 -1 -1 1 -1 -1 -1 
3;48;-1 1 1 1 -1 -1 -1 -1 
7;48;-1 0 -1 -1 0 0 -1 1 
5;48;-1 1 -1 -1 -1 1 -1 -1 
4;48;-1 -1 -1 -1 1 1 -1 -1 
0;48;-1 1 -1 -1 -1 1 -1 -1 
7;49;-1 -1 -1 -1 -1 -1 -1 -1 
6;49;0 1 1 1 1 0 0 -1 
5;49;1 1 1 1 0 1 1 1 
0;49;-1 1 -1 -1 -1 -1 -1 -1 
2;49;0 1 -1 0 -1 1 1 -1 
3;49;0 1 1 1 1 1 1 0 
1;49;-1 -1 -1 0 0 0 -1 -1 
4;49;0 0 0 0 0 0 1 0 
3;50;0 0 -1 -1 0 -1 -1 -1 
5;50;1 1 1 1 1 -1 -1 -1 
4;50;1 1 1 -1 1 1 -1 1 
2;50;0 -1 0 -1 -1 -1 0 -1 
1;50;0 0 -1 -1 0 0 0 -1 
6;50;0 1 -1 0 0 1 1 -1 
0;50;0 0 0 0 0 0 0 0 
7;50;0 -1 0 0 -1 -1 -1 -1 
6;51;0 0 0 1 0 0 0 0 
2;51;1 1 1 1 1 -1 -1 -1 
3;51;0 0 -1 0 0 0 0 -1 
0;51;1 1 0 1 1 0 1 1 
4;51;1 1 1 1 1 1 1 1 
5;51;1 1 1 0 0 1 1 1 
1;51;0 1 1 -1 -1 -1 1 -1 
7;51;0 1 1 -1 0 1 -1 -1 
1;55;0 1 1 1 0 1 1 1 
3;55;-1 -1 -1 -1 -1 -1 -1 -1 
2;55;-1 0 1 -1 1 1 -1 1 
4;55;0 1 -1 -1 0 1 -1 -1 
7;55;0 -1 -1 0 -1 0 -1 -1 
5;55;0 -1 0 -1 0 0 0 -1 
6;55;0 0 0 0 0 0 0 0 
0;55;0 0 -1 0 -1 -1 0 -1 
1;56;0 0 0 0 1 0 0 0 
0;56;0 0 -1 -1 0 -1 0 -1 
7;56;0 1 1 0 0 1 0 0 
6;56;1 -1 1 1 1 0 0 0 
5;56;-1 1 -1 1 -1 1 -1 -1 
2;56;0 1 0 0 -1 -1 1 -1 
3;56;1 -1 1 -1 -1 1 1 0 
4;56;1 1 -1 -1 1 -1 -1 -1 
